4205	128	1472	144	1504	7
4206	128	1488	144	1520	7
4207	192	1216	208	1248	7
4208	128	960	144	992	7
4209	208	448	224	480	7
4210	128	320	144	352	7
4211	208	1600	224	1632	7
4212	208	1616	224	1648	7
4213	144	1472	160	1504	7
4214	144	1488	160	1520	7
4215	208	1216	224	1248	7
2001	368	1728	384	1744	7
2002	368	1744	384	1760	7
2003	368	1760	384	1776	7
2004	368	1776	384	1792	7
2005	368	1792	384	1808	7
2006	368	1808	384	1824	7
2007	368	1824	384	1840	7
2008	368	1216	384	1232	7
2009	368	1232	384	1248	7
2010	368	1248	384	1264	7
2011	368	1264	384	1280	7
2012	368	1280	384	1296	7
2013	112	1728	128	1744	7
2014	112	1744	128	1760	7
2015	112	1760	128	1776	7
2016	112	1776	128	1792	7
2017	112	1792	128	1808	7
2018	112	1808	128	1824	7
2019	112	1824	128	1840	7
2020	384	1728	400	1744	7
2021	384	1744	400	1760	7
2022	384	1760	400	1776	7
2023	384	1776	400	1792	7
2024	384	1792	400	1808	7
2025	384	1808	400	1824	7
2026	384	1824	400	1840	7
2027	384	1216	400	1232	7
2028	384	1232	400	1248	7
2029	384	1248	400	1264	7
2030	384	1264	400	1280	7
2031	384	1280	400	1296	7
2032	128	1728	144	1744	7
2033	128	1744	144	1760	7
2034	128	1760	144	1776	7
2035	128	1776	144	1792	7
2036	128	1792	144	1808	7
2037	128	1808	144	1824	7
2038	128	1824	144	1840	7
#BG
10001	0	0	496	2016	7	
#Bullet
123	91	20	115	28	100
124	117	20	123	42	100
#BigJasonBack					
700	62	43	82	74	5
701	88	42	108	74	5
702	114	43	134	74	5
#BigJasonFront					
703	139	43	159	74	5
704	164	42	184	74	5
705	188	43	208	74	5
#BigJasonLeft					
706	49	78	73	109	5
707	77	78	101	109	5
708	107	77	131	109	5
#BigJasonRight					
709	141	77	165	109	5
710	171	78	195	109	5
711	199	78	223	109	5
#BigJasonDie					
712	82	112	106	141	5
713	110	114	133	141	5
714	137	116	161	141	5
715	165	125	189	141	5
#Enemy bullet	
8027	359	113	367	121	6
#Enemy11	
8028	84	1150	102	1167	50
8029	104	1151	122	1167	50
8030	132	1151	150	1167	50
8031	152	1150	170	1167	50
#Enemy12 (màu đen)	
8032	84	296	102	313	50
8033	104	297	122	313	50
8034	132	296	150	312	50
8035	152	297	170	314	50
#Enemy13 (eye)	
8036	44	217	62	233	50
8037	64	275	82	293	50
8038	84	277	102	293	50
8039	104	275	122	293	50
#Bình xăng có đạn	
8040	132	718	149	736	50
8041	150	718	167	736	50
#Xăng item	
8042	5	59	21	75	6
#Bullet2
8043	204	158	222	176	6
8044	254	158	272	176	6
8045	304	158	322	176	6
# ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]
#PenetrableBrick
4200	4100	100
4201	4101	100
4202	4102	100
4203	4103	100
4204	4104	100
4205	4105	100
4206	4106	100
4207	4107	100
4208	4108	100
4209	4109	100
4210	4110	100
4211	4111	100
4212	4112	100
4213	4113	100
4214	4114	100
4215	4115	100
4216	4116	100
4217	4117	100
4218	4118	100
4219	4119	100
4220	4120	100
4221	4121	100
4222	4122	100
4223	4123	100
4224	4124	100
4225	4125	100
4226	4126	100
4227	4127	100
4228	4128	100
4229	4129	100
4230	4130	100
4231	4131	100
4232	4132	100
4233	4133	100
4234	4134	100
4235	4135	100
4236	4136	100
4237	4137	100
4238	4138	100
4239	4139	100
555	55	100
4240	4140	100
4241	4141	100
4242	4142	100
4243	4143	100
4244	4144	100
4245	4145	100
4246	4146	100
4247	4147	100
4248	4148	100
4249	4149	100
4250	4150	100
4251	4151	100
4252	4152	100
4253	4153	100
4254	4154	100
4255	4155	100
4256	4156	100
4257	4157	100
4258	4158	100
4259	4159	100
4260	4160	100
4261	4161	100
4262	4162	100
4263	4163	100
4264	4164	100
4265	4165	100
4266	4166	100
4267	4167	100
4268	4168	100
4269	4169	100
4270	4170	100
4271	4171	100
4272	4172	100
4273	4173	100
4274	4174	100
4275	4175	100
4276	4176	100
4277	4177	100
4278	4178	100
4279	4179	100
4280	4180	100
4281	4181	100
4282	4182	100
4283	4183	100
4284	4184	100
4285	4185	100
4286	4186	100
4287	4187	100
4288	4188	100
4289	4189	100
4290	4190	100
4291	4191	100
4292	4192	100
4293	4193	100
4294	4194	100
4295	4195	100
4296	4196	100
4297	4197	100
4298	4198	100
4299	4199	100
4300	4200	100
4301	4201	100
4302	4202	100
4303	4203	100
4304	4204	100
4305	4205	100
4306	4206	100
4307	4207	100
4308	4208	100
4309	4209	100
4310	4210	100
4311	4211	100
4312	4212	100
4313	4213	100
4314	4214	100
4315	4215	100
3001	2001	100
3002	2002	100
3003	2003	100
3004	2004	100
3005	2005	100
3006	2006	100
3007	2007	100
3008	2008	100
3009	2009	100
3010	2010	100
3011	2011	100
3012	2012	100
3013	2013	100
3014	2014	100
3015	2015	100
3016	2016	100
3017	2017	100
3018	2018	100
3019	2019	100
3020	2020	100
3021	2021	100
3022	2022	100
3023	2023	100
3024	2024	100
3025	2025	100
3026	2026	100
3027	2027	100
3028	2028	100
3029	2029	100
3030	2030	100
3031	2031	100
3032	2032	100
3033	2033	100
3034	2034	100
3035	2035	100
3036	2036	100
3037	2037	100
3038	2038	100
#Wallenemy
9925	10026	100
9926	10027	100
9927	10028	100
#BigJasonBack								
7001	700	100	701	100	702	100
#BigJasonFront								
7002	703	100	704	100	705	100
#BigJasonLeft								
7003	706	100	707	100	708	100
#BigJasonRight					
7004	709	100	710	100	711	100
#BigJasonDie								
7005	712	100	713	100	714	100	715	100
#BG
10	10001	100
#Enemy bullet	
9111	8027	100
#Enemy11 (màu hồng)	
9112	8028	100	8029	100	8030	100	8031	100
#Enemy12 (màu đen)	
9113	8032	100	8033	100	8034	100	8035	100
#Enemy13 (eye)	
9114	8036	100	8037	100	8038	100	8039	100
#Bình xăng có đạn	
9115	8040	100	8041	100
#Xăng item	
9116	8042	100
#Bullet2	
9117	8043	100	8044	100	8045	100
#healthbar
50	1	0
11	2	0
12	3	0
13	4	0
14	5	0
15	6	0
16	7	0
17	8	0
18	9	0
[ANIMATION_SETS]
#healthbar
20	50	11	12	13	14	15	16	17	18
#Wallenemy
9927	9925	9926
9928	9925	9926	9927
#PenetrableBrick
4001	3001
4002	3002
4003	3003
4004	3004
4005	3005
4006	3006
4007	3007
4008	3008
4009	3009
4010	3010
4011	3011
4012	3012
4013	3013
4014	3014
4015	3015
4016	3016
4017	3017
4018	3018
4019	3019
4020	3020
4021	3021
4022	3022
4023	3023
4024	3024
4025	3025
4026	3026
4027	3027
4028	3028
4029	3029
4030	3030
4031	3031
4032	3032
4033	3033
4034	3034
4035	3035
4036	3036
4037	3037
4038	3038
4300	4200
4301	4201
4302	4202
4303	4203
4304	4204
4305	4205
4306	4206
4307	4207
4308	4208
4309	4209
4310	4210
4311	4211
4312	4212
4313	4213
4314	4214
4315	4215
4316	4216
4317	4217
4318	4218
4319	4219
4320	4220
4321	4221
4322	4222
4323	4223
4324	4224
4325	4225
4326	4226
4327	4227
4328	4228
4329	4229
4330	4230
4331	4231
4332	4232
4333	4233
4334	4234
4335	4235
4336	4236
4337	4237
4338	4238
4339	4239
5555	555
4340	4240
4341	4241
4342	4242
4343	4243
4344	4244
4345	4245
4346	4246
4347	4247
4348	4248
4349	4249
4350	4250
4351	4251
4352	4252
4353	4253
4354	4254
4355	4255
4356	4256
4357	4257
4358	4258
4359	4259
4360	4260
4361	4261
4362	4262
4363	4263
4364	4264
4365	4265
4366	4266
4367	4267
4368	4268
4369	4269
4370	4270
4371	4271
4372	4272
4373	4273
4374	4274
4375	4275
4376	4276
4377	4277
4378	4278
4379	4279
4380	4280
4381	4281
4382	4282
4383	4283
4384	4284
4385	4285
4386	4286
4387	4287
4388	4288
4389	4289
4390	4290
4391	4291
4392	4292
4393	4293
4394	4294
4395	4295
4396	4296
4397	4297
4398	4298
4399	4299
4400	4300
4401	4301
4402	4302
4403	4303
4404	4304
4405	4305
4406	4306
4407	4307
4408	4308
4409	4309
4410	4310
4411	4311
4412	4312
4413	4313
4414	4314
4415	4315
#Enemy bullet	
9210	9111
#Enemy11 (màu hồng)	
9211	9112
#Enemy12 (màu đen)	
9212	9113
#Enemy13 (eye)	
9213	9114
#Bình xăng có đạn có item	
9214	9115	9116
#Bullet2	
9216	9117
#Bình xăng bình thường	
9217	9115
#Enemy13 (eye), có item	
9218	9114	9116
#Enemy12 (màu đen, có item)	
9219	9113	9116
#Enemy12 (màu hồng, có item)	
9220	9112	9116
#Bullet2	
9216	9117
#Jason
6	7002	7001	7003	7004	7005
#BG
4	10
[OBJECTS]
#Background
20	2	2000	4
#Jason
1000	112	1912	6
#brick3
1002	32	1408	-1
1002	32	1392	-1
1002	32	1376	-1
1002	32	1360	-1
1002	32	1344	-1
1002	64	1424	-1
1002	64	1408	-1
1002	32	1424	-1
1002	96	1360	-1
1002	96	1344	-1
1002	176	1360	-1
1002	176	1344	-1
1002	160	1424	-1
1002	160	1408	-1
1002	160	1392	-1
1002	160	1376	-1
1002	32	1136	-1
1002	32	1120	-1
1002	96	1136	-1
1002	96	1120	-1
1002	96	1104	-1
1002	96	1088	-1
1002	128	1104	-1
1002	128	1088	-1
1002	160	1168	-1
1002	160	1152	-1
1002	160	1136	-1
1002	160	1120	-1
1002	192	1168	-1
1002	192	1152	-1
1002	192	880	-1
1002	192	864	-1
1002	64	880	-1
1002	64	864	-1
1002	96	912	-1
1002	96	896	-1
1002	96	880	-1
1002	96	864	-1
1002	96	848	-1
1002	96	832	-1
1002	128	880	-1
1002	128	864	-1
1002	192	880	-1
1002	192	864	-1
1002	160	176	-1
1002	160	160	-1
1002	160	144	-1
1002	160	128	-1
1002	160	112	-1
1002	160	96	-1
1002	64	176	-1
1002	64	160	-1
1002	64	144	-1
1002	64	128	-1
1002	64	112	-1
1002	64	96	-1
1002	96	112	-1
1002	96	96	-1
1002	320	176	-1
1002	320	160	-1
1002	320	144	-1
1002	320	128	-1
1002	320	112	-1
1002	320	96	-1
1002	352	112	-1
1002	368	112	-1
1002	384	112	-1
1002	400	112	-1
1002	416	112	-1
1002	432	112	-1
1002	416	176	-1
1002	416	160	-1
1002	384	368	-1
1002	384	352	-1
1002	320	368	-1
1002	320	352	-1
1002	448	368	-1
1002	448	352	-1
1002	320	368	-1
1002	320	352	-1
1002	384	368	-1
1002	384	352	-1
1002	448	368	-1
1002	448	352	-1
1002	416	432	-1
1002	416	416	-1
1002	352	432	-1
1002	352	416	-1
1002	288	432	-1
1002	288	416	-1
1002	384	496	-1
1002	384	480	-1
1002	448	496	-1
1002	448	480	-1
1002	320	496	-1
1002	320	480	-1
1002	288	560	-1
1002	288	544	-1
1002	352	560	-1
1002	352	544	-1
1002	416	560	-1
1002	416	544	-1
1002	288	688	-1
1002	288	672	-1
1002	288	656	-1
1002	288	640	-1
1002	288	624	-1
1002	288	608	-1
1002	320	688	-1
1002	320	672	-1
1002	320	656	-1
1002	320	640	-1
1002	320	624	-1
1002	320	608	-1
1002	352	656	-1
1002	352	640	-1
1002	352	624	-1
1002	352	608	-1
1002	384	624	-1
1002	400	624	-1
1002	416	624	-1
1002	432	624	-1
1002	96	1424	-1
1002	96	1408	-1
1002	128	1360	-1
1002	128	1344	-1
1002	208	1360	-1
1002	208	1344	-1
1002	192	1424	-1
1002	192	1408	-1
1002	192	1392	-1
1002	192	1376	-1
1002	160	1104	-1
1002	160	1088	-1
1002	112	1424	-1
1002	112	1408	-1
1002	144	1360	-1
1002	144	1344	-1
1002	208	1424	-1
1002	208	1408	-1
1002	208	1392	-1
1002	208	1376	-1
1002	176	1104	-1
1002	176	1088	-1
1002	160	1360	-1
1002	160	1344	-1
1002	48	1408	-1
1002	48	1392	-1
1002	48	1376	-1
1002	48	1360	-1
1002	48	1344	-1
1002	80	1424	-1
1002	80	1408	-1
1002	48	1424	-1
1002	112	1360	-1
1002	112	1344	-1
1002	192	1360	-1
1002	192	1344	-1
1002	176	1424	-1
1002	176	1408	-1
1002	176	1392	-1
1002	176	1376	-1
1002	48	1136	-1
1002	48	1120	-1
1002	112	1136	-1
1002	112	1120	-1
1002	112	1104	-1
1002	112	1088	-1
1002	144	1104	-1
1002	144	1088	-1
1002	176	1168	-1
1002	176	1152	-1
1002	176	1136	-1
1002	176	1120	-1
1002	208	1168	-1
1002	208	1152	-1
1002	208	880	-1
1002	208	864	-1
1002	80	880	-1
1002	80	864	-1
1002	112	912	-1
1002	112	896	-1
1002	112	880	-1
1002	112	864	-1
1002	112	848	-1
1002	112	832	-1
1002	144	880	-1
1002	144	864	-1
1002	208	880	-1
1002	208	864	-1
1002	176	176	-1
1002	176	160	-1
1002	176	144	-1
1002	176	128	-1
1002	176	112	-1
1002	176	96	-1
1002	80	176	-1
1002	80	160	-1
1002	80	144	-1
1002	80	128	-1
1002	80	112	-1
1002	80	96	-1
1002	144	112	-1
1002	144	96	-1
1002	336	176	-1
1002	336	160	-1
1002	336	144	-1
1002	336	128	-1
1002	336	112	-1
1002	336	96	-1
1002	352	96	-1
1002	368	96	-1
1002	384	96	-1
1002	400	96	-1
1002	416	96	-1
1002	432	96	-1
1002	432	176	-1
1002	432	160	-1
1002	400	368	-1
1002	400	352	-1
1002	336	368	-1
1002	336	352	-1
1002	464	368	-1
1002	464	352	-1
1002	336	368	-1
1002	336	352	-1
1002	400	368	-1
1002	400	352	-1
1002	464	368	-1
1002	464	352	-1
1002	432	432	-1
1002	432	416	-1
1002	368	432	-1
1002	368	416	-1
1002	304	432	-1
1002	304	416	-1
1002	400	496	-1
1002	400	480	-1
1002	464	496	-1
1002	464	480	-1
1002	336	496	-1
1002	336	480	-1
1002	304	560	-1
1002	304	544	-1
1002	368	560	-1
1002	368	544	-1
1002	432	560	-1
1002	432	544	-1
1002	304	688	-1
1002	304	672	-1
1002	304	656	-1
1002	304	640	-1
1002	304	624	-1
1002	304	608	-1
1002	336	688	-1
1002	336	672	-1
1002	336	656	-1
1002	336	640	-1
1002	336	624	-1
1002	336	608	-1
1002	368	656	-1
1002	368	640	-1
1002	368	624	-1
1002	368	608	-1
1002	384	608	-1
1002	400	608	-1
1002	416	608	-1
1002	432	608	-1
#Brick2
1001	0	2000	-1
1001	0	1984	-1
1001	0	1968	-1
1001	0	1952	-1
1001	0	1936	-1
1001	0	1920	-1
1001	0	1904	-1
1001	0	1888	-1
1001	0	1872	-1
1001	0	1856	-1
1001	0	1840	-1
1001	0	1824	-1
1001	0	1808	-1
1001	0	1792	-1
1001	0	1776	-1
1001	0	1760	-1
1001	0	1744	-1
1001	0	1728	-1
1001	0	1712	-1
1001	0	1696	-1
1001	0	1680	-1
1001	0	1664	-1
1001	0	1648	-1
1001	0	1632	-1
1001	0	1616	-1
1001	0	1600	-1
1001	0	1584	-1
1001	0	1568	-1
1001	0	1552	-1
1001	0	1536	-1
1001	0	1520	-1
1001	0	1504	-1
1001	0	1488	-1
1001	0	1472	-1
1001	0	1456	-1
1001	0	1440	-1
1001	0	1424	-1
1001	0	1408	-1
1001	0	1392	-1
1001	0	1376	-1
1001	0	1360	-1
1001	0	1344	-1
1001	0	1328	-1
1001	0	1312	-1
1001	0	1296	-1
1001	0	1280	-1
1001	0	1264	-1
1001	0	1248	-1
1001	0	1232	-1
1001	0	1216	-1
1001	0	1200	-1
1001	0	1184	-1
1001	0	1168	-1
1001	0	1152	-1
1001	0	1136	-1
1001	0	1120	-1
1001	0	1104	-1
1001	0	1088	-1
1001	0	1072	-1
1001	0	1056	-1
1001	0	1040	-1
1001	0	1024	-1
1001	0	1008	-1
1001	0	992	-1
1001	0	976	-1
1001	0	960	-1
1001	0	944	-1
1001	0	928	-1
1001	0	912	-1
1001	0	896	-1
1001	0	880	-1
1001	0	864	-1
1001	0	848	-1
1001	0	832	-1
1001	0	816	-1
1001	0	800	-1
1001	0	784	-1
1001	0	768	-1
1001	0	752	-1
1001	0	736	-1
1001	0	720	-1
1001	0	704	-1
1001	0	688	-1
1001	0	672	-1
1001	0	656	-1
1001	0	640	-1
1001	0	624	-1
1001	0	608	-1
1001	0	592	-1
1001	0	576	-1
1001	0	560	-1
1001	0	544	-1
1001	0	528	-1
1001	0	512	-1
1001	0	496	-1
1001	0	480	-1
1001	0	464	-1
1001	0	448	-1
1001	0	432	-1
1001	0	416	-1
1001	0	400	-1
1001	0	384	-1
1001	0	368	-1
1001	0	352	-1
1001	0	336	-1
1001	0	320	-1
1001	0	304	-1
1001	0	288	-1
1001	0	272	-1
1001	0	256	-1
1001	0	240	-1
1001	0	224	-1
1001	0	208	-1
1001	0	192	-1
1001	0	176	-1
1001	0	160	-1
1001	0	144	-1
1001	0	128	-1
1001	0	112	-1
1001	0	96	-1
1001	0	80	-1
1001	0	64	-1
1001	0	48	-1
1001	0	32	-1
1001	0	16	-1
1001	0	0	-1
1001	16	2000	-1
1001	16	1984	-1
1001	16	1664	-1
1001	16	1648	-1
1001	16	1632	-1
1001	16	1616	-1
1001	16	1600	-1
1001	16	1584	-1
1001	16	1568	-1
1001	16	1552	-1
1001	16	1536	-1
1001	16	1520	-1
1001	16	1504	-1
1001	16	1488	-1
1001	16	1472	-1
1001	16	1456	-1
1001	16	1440	-1
1001	16	1424	-1
1001	16	1408	-1
1001	16	1392	-1
1001	16	1376	-1
1001	16	1360	-1
1001	16	1344	-1
1001	16	1328	-1
1001	16	1312	-1
1001	16	1296	-1
1001	16	1280	-1
1001	16	1264	-1
1001	16	1248	-1
1001	16	1232	-1
1001	16	1216	-1
1001	16	1200	-1
1001	16	1184	-1
1001	16	1168	-1
1001	16	1152	-1
1001	16	1136	-1
1001	16	1120	-1
1001	16	1104	-1
1001	16	1088	-1
1001	16	1072	-1
1001	16	1056	-1
1001	16	1040	-1
1001	16	1024	-1
1001	16	1008	-1
1001	16	992	-1
1001	16	976	-1
1001	16	960	-1
1001	16	944	-1
1001	16	928	-1
1001	16	912	-1
1001	16	896	-1
1001	16	880	-1
1001	16	864	-1
1001	16	848	-1
1001	16	832	-1
1001	16	816	-1
1001	16	800	-1
1001	16	784	-1
1001	16	768	-1
1001	16	752	-1
1001	16	736	-1
1001	16	720	-1
1001	16	704	-1
1001	16	688	-1
1001	16	672	-1
1001	16	656	-1
1001	16	640	-1
1001	16	624	-1
1001	16	608	-1
1001	16	592	-1
1001	16	576	-1
1001	16	560	-1
1001	16	544	-1
1001	16	528	-1
1001	16	512	-1
1001	16	496	-1
1001	16	480	-1
1001	16	464	-1
1001	16	448	-1
1001	16	432	-1
1001	16	416	-1
1001	16	400	-1
1001	16	384	-1
1001	16	368	-1
1001	16	352	-1
1001	16	336	-1
1001	16	320	-1
1001	16	304	-1
1001	16	288	-1
1001	16	272	-1
1001	16	256	-1
1001	16	240	-1
1001	16	224	-1
1001	16	208	-1
1001	16	192	-1
1001	16	176	-1
1001	16	160	-1
1001	16	144	-1
1001	16	128	-1
1001	16	112	-1
1001	16	96	-1
1001	16	80	-1
1001	16	64	-1
1001	16	48	-1
1001	16	32	-1
1001	16	16	-1
1001	16	0	-1
1001	32	2000	-1
1001	32	1984	-1
1001	32	1664	-1
1001	32	1648	-1
1001	32	1632	-1
1001	32	1616	-1
1001	32	1424	-1
1001	32	1408	-1
1001	32	1392	-1
1001	32	1376	-1
1001	32	1360	-1
1001	32	1344	-1
1001	32	1280	-1
1001	32	1264	-1
1001	32	1248	-1
1001	32	1232	-1
1001	32	1136	-1
1001	32	1120	-1
1001	32	1024	-1
1001	32	1008	-1
1001	32	992	-1
1001	32	976	-1
1001	32	496	-1
1001	32	480	-1
1001	32	464	-1
1001	32	272	-1
1001	32	256	-1
1001	32	240	-1
1001	32	224	-1
1001	32	208	-1
1001	32	16	-1
1001	32	0	-1
1001	48	2000	-1
1001	48	1984	-1
1001	48	16	-1
1001	48	0	-1
1001	64	2000	-1
1001	64	1984	-1
1001	64	16	-1
1001	64	0	-1
1001	80	2000	-1
1001	80	1984	-1
1001	80	16	-1
1001	80	0	-1
1001	96	2000	-1
1001	96	1984	-1
1001	96	16	-1
1001	96	0	-1
1001	112	2000	-1
1001	112	1984	-1
1001	112	16	-1
1001	112	0	-1
1001	128	2000	-1
1001	128	1984	-1
1001	128	16	-1
1001	128	0	-1
1001	144	2000	-1
1001	144	1984	-1
1001	144	16	-1
1001	144	0	-1
1001	160	2000	-1
1001	160	1984	-1
1001	160	16	-1
1001	160	0	-1
1001	176	2000	-1
1001	176	1984	-1
1001	176	16	-1
1001	176	0	-1
1001	192	2000	-1
1001	192	1984	-1
1001	192	16	-1
1001	192	0	-1
1001	208	2000	-1
1001	208	1984	-1
1001	208	16	-1
1001	208	0	-1
1001	224	2000	-1
1001	224	1984	-1
1001	224	1968	-1
1001	224	1952	-1
1001	224	1936	-1
1001	224	1920	-1
1001	224	1904	-1
1001	224	1888	-1
1001	224	1872	-1
1001	224	1856	-1
1001	224	1840	-1
1001	224	1824	-1
1001	224	1808	-1
1001	224	1792	-1
1001	224	1776	-1
1001	224	1760	-1
1001	224	1744	-1
1001	224	1728	-1
1001	224	1712	-1
1001	224	1696	-1
1001	224	1680	-1
1001	224	1664	-1
1001	224	1648	-1
1001	224	1632	-1
1001	224	1616	-1
1001	224	1600	-1
1001	224	1584	-1
1001	224	1568	-1
1001	224	1552	-1
1001	224	1536	-1
1001	224	1520	-1
1001	224	1504	-1
1001	224	1488	-1
1001	224	1472	-1
1001	224	1456	-1
1001	224	1440	-1
1001	224	1424	-1
1001	224	1408	-1
1001	224	1392	-1
1001	224	1376	-1
1001	224	1360	-1
1001	224	1344	-1
1001	224	1328	-1
1001	224	1312	-1
1001	224	1296	-1
1001	224	1280	-1
1001	224	1264	-1
1001	224	1248	-1
1001	224	1232	-1
1001	224	1216	-1
1001	224	1200	-1
1001	224	1184	-1
1001	224	1168	-1
1001	224	1152	-1
1001	224	1136	-1
1001	224	1120	-1
1001	224	1104	-1
1001	224	1088	-1
1001	224	1072	-1
1001	224	1056	-1
1001	224	1040	-1
1001	224	1024	-1
1001	224	1008	-1
1001	224	992	-1
1001	224	976	-1
1001	224	960	-1
1001	224	944	-1
1001	224	928	-1
1001	224	912	-1
1001	224	896	-1
1001	224	880	-1
1001	224	864	-1
1001	224	848	-1
1001	224	832	-1
1001	224	816	-1
1001	224	800	-1
1001	224	784	-1
1001	224	768	-1
1001	224	752	-1
1001	224	736	-1
1001	224	720	-1
1001	224	704	-1
1001	224	688	-1
1001	224	672	-1
1001	224	656	-1
1001	224	640	-1
1001	224	624	-1
1001	224	608	-1
1001	224	592	-1
1001	224	576	-1
1001	224	560	-1
1001	224	544	-1
1001	224	528	-1
1001	224	512	-1
1001	224	496	-1
1001	224	480	-1
1001	224	464	-1
1001	224	448	-1
1001	224	432	-1
1001	224	416	-1
1001	224	400	-1
1001	224	384	-1
1001	224	368	-1
1001	224	352	-1
1001	224	336	-1
1001	224	320	-1
1001	224	304	-1
1001	224	288	-1
1001	224	272	-1
1001	224	256	-1
1001	224	240	-1
1001	224	224	-1
1001	224	208	-1
1001	224	192	-1
1001	224	176	-1
1001	224	160	-1
1001	224	144	-1
1001	224	128	-1
1001	224	112	-1
1001	224	96	-1
1001	224	80	-1
1001	224	16	-1
1001	224	0	-1
1001	240	2000	-1
1001	240	1984	-1
1001	240	1968	-1
1001	240	1952	-1
1001	240	1936	-1
1001	240	1920	-1
1001	240	1904	-1
1001	240	1888	-1
1001	240	1872	-1
1001	240	1856	-1
1001	240	1840	-1
1001	240	1824	-1
1001	240	1808	-1
1001	240	1792	-1
1001	240	1776	-1
1001	240	1760	-1
1001	240	1744	-1
1001	240	1728	-1
1001	240	1712	-1
1001	240	1696	-1
1001	240	1680	-1
1001	240	1664	-1
1001	240	1648	-1
1001	240	1632	-1
