100196	1592	1200	1600	1208	4
100197	1600	1200	1608	1208	4
100198	1608	1200	1616	1208	4
100199	1616	1200	1624	1208	4
100200	1624	1200	1632	1208	4
100201	1632	1200	1640	1208	4
100202	1640	1200	1648	1208	4
100203	1648	1200	1656	1208	4
100204	1656	1200	1664	1208	4
100205	1664	1200	1672	1208	4
100206	1672	1200	1680	1208	4
100207	1856	1200	1864	1208	4
100208	2008	1200	2016	1208	4
100209	1304	1208	1312	1216	4
100210	1312	1208	1320	1216	4
100211	1320	1208	1328	1216	4
100212	1328	1208	1336	1216	4
100213	1336	1208	1344	1216	4
100214	1584	1208	1592	1216	4
100215	1592	1208	1600	1216	4
100216	1600	1208	1608	1216	4
100217	1608	1208	1616	1216	4
100218	1616	1208	1624	1216	4
100219	1624	1208	1632	1216	4
100220	1632	1208	1640	1216	4
100221	1640	1208	1648	1216	4
100222	1648	1208	1656	1216	4
100223	1656	1208	1664	1216	4
100224	1664	1208	1672	1216	4
100225	1672	1208	1680	1216	4
100226	1856	1208	1864	1216	4
100227	2008	1208	2016	1216	4
100228	1304	1216	1312	1224	4
100229	1568	1216	1576	1224	4
100230	1576	1216	1584	1224	4
100231	1584	1216	1592	1224	4
100232	1592	1216	1600	1224	4
100233	1600	1216	1608	1224	4
100234	1608	1216	1616	1224	4
100235	1616	1216	1624	1224	4
100236	1624	1216	1632	1224	4
100237	1632	1216	1640	1224	4
100238	1640	1216	1648	1224	4
100239	1648	1216	1656	1224	4
100240	1656	1216	1664	1224	4
100241	1664	1216	1672	1224	4
100242	1672	1216	1680	1224	4
100243	1680	1216	1688	1224	4
100244	1688	1216	1696	1224	4
100245	1824	1216	1832	1224	4
100246	1832	1216	1840	1224	4
100247	1840	1216	1848	1224	4
100248	1848	1216	1856	1224	4
100249	1856	1216	1864	1224	4
100250	2008	1216	2016	1224	4
100251	1304	1224	1312	1232	4
100252	1568	1224	1576	1232	4
100253	1576	1224	1584	1232	4
100254	1584	1224	1592	1232	4
100255	1592	1224	1600	1232	4
100256	1600	1224	1608	1232	4
100257	1608	1224	1616	1232	4
100258	1616	1224	1624	1232	4
100259	1624	1224	1632	1232	4
100260	1632	1224	1640	1232	4
100261	1640	1224	1648	1232	4
100262	1648	1224	1656	1232	4
100263	1656	1224	1664	1232	4
100264	1664	1224	1672	1232	4
100265	1672	1224	1680	1232	4
100266	1680	1224	1688	1232	4
100267	1688	1224	1696	1232	4
100268	1824	1224	1832	1232	4
100269	2008	1224	2016	1232	4
100270	1304	1232	1312	1240	4
100271	1568	1232	1576	1240	4
100272	1576	1232	1584	1240	4
100273	1584	1232	1592	1240	4
100274	1592	1232	1600	1240	4
100275	1600	1232	1608	1240	4
100276	1608	1232	1616	1240	4
100277	1616	1232	1624	1240	4
100278	1624	1232	1632	1240	4
100279	1632	1232	1640	1240	4
100280	1640	1232	1648	1240	4
100281	1648	1232	1656	1240	4
100282	1656	1232	1664	1240	4
100283	1664	1232	1672	1240	4
100284	1672	1232	1680	1240	4
100285	1680	1232	1688	1240	4
100286	1688	1232	1696	1240	4
100287	1824	1232	1832	1240	4
100288	2008	1232	2016	1240	4
100289	824	1240	832	1248	4
100290	832	1240	840	1248	4
100291	840	1240	848	1248	4
100292	848	1240	856	1248	4
100293	856	1240	864	1248	4
100294	864	1240	872	1248	4
100295	872	1240	880	1248	4
100296	880	1240	888	1248	4
100297	888	1240	896	1248	4
100298	896	1240	904	1248	4
100299	904	1240	912	1248	4
100300	912	1240	920	1248	4
100301	920	1240	928	1248	4
100302	928	1240	936	1248	4
100303	936	1240	944	1248	4
100304	944	1240	952	1248	4
100305	952	1240	960	1248	4
100306	960	1240	968	1248	4
100307	968	1240	976	1248	4
100308	976	1240	984	1248	4
100309	984	1240	992	1248	4
100310	992	1240	1000	1248	4
100311	1000	1240	1008	1248	4
100312	1008	1240	1016	1248	4
100313	1016	1240	1024	1248	4
100314	1024	1240	1032	1248	4
100315	1032	1240	1040	1248	4
100316	1040	1240	1048	1248	4
100317	1048	1240	1056	1248	4
100318	1056	1240	1064	1248	4
100319	1064	1240	1072	1248	4
100320	1072	1240	1080	1248	4
100321	1080	1240	1088	1248	4
100322	1088	1240	1096	1248	4
100323	1096	1240	1104	1248	4
100324	1104	1240	1112	1248	4
100325	1112	1240	1120	1248	4
100326	1120	1240	1128	1248	4
100327	1128	1240	1136	1248	4
100328	1136	1240	1144	1248	4
100329	1144	1240	1152	1248	4
100330	1152	1240	1160	1248	4
100331	1160	1240	1168	1248	4
100332	1168	1240	1176	1248	4
100333	1176	1240	1184	1248	4
100334	1184	1240	1192	1248	4
100335	1192	1240	1200	1248	4
100336	1200	1240	1208	1248	4
100337	1208	1240	1216	1248	4
100338	1216	1240	1224	1248	4
100339	1224	1240	1232	1248	4
100340	1232	1240	1240	1248	4
100341	1240	1240	1248	1248	4
100342	1248	1240	1256	1248	4
100343	1256	1240	1264	1248	4
100344	1264	1240	1272	1248	4
100345	1272	1240	1280	1248	4
100346	1280	1240	1288	1248	4
100347	1288	1240	1296	1248	4
100348	1296	1240	1304	1248	4
100349	1304	1240	1312	1248	4
100350	1568	1240	1576	1248	4
100351	1576	1240	1584	1248	4
100352	1584	1240	1592	1248	4
100353	1592	1240	1600	1248	4
100354	1600	1240	1608	1248	4
100355	1608	1240	1616	1248	4
100356	1616	1240	1624	1248	4
100357	1624	1240	1632	1248	4
100358	1632	1240	1640	1248	4
100359	1640	1240	1648	1248	4
100360	1648	1240	1656	1248	4
100361	1656	1240	1664	1248	4
100362	1664	1240	1672	1248	4
100363	1672	1240	1680	1248	4
100364	1680	1240	1688	1248	4
100365	1688	1240	1696	1248	4
100366	1824	1240	1832	1248	4
100367	2008	1240	2016	1248	4
100368	824	1248	832	1256	4
100369	1472	1248	1480	1256	4
100370	1480	1248	1488	1256	4
100371	1488	1248	1496	1256	4
100372	1496	1248	1504	1256	4
100373	1504	1248	1512	1256	4
100374	1512	1248	1520	1256	4
100375	1520	1248	1528	1256	4
100376	1528	1248	1536	1256	4
100377	1536	1248	1544	1256	4
100378	1544	1248	1552	1256	4
100379	1552	1248	1560	1256	4
100380	1560	1248	1568	1256	4
100381	1568	1248	1576	1256	4
100382	1576	1248	1584	1256	4
100383	1584	1248	1592	1256	4
100384	1592	1248	1600	1256	4
100385	1600	1248	1608	1256	4
100386	1608	1248	1616	1256	4
100387	1616	1248	1624	1256	4
100388	1624	1248	1632	1256	4
100389	1632	1248	1640	1256	4
100390	1640	1248	1648	1256	4
100391	1648	1248	1656	1256	4
100392	1656	1248	1664	1256	4
100393	1664	1248	1672	1256	4
100394	1672	1248	1680	1256	4
100395	1680	1248	1688	1256	4
100396	1688	1248	1696	1256	4
100397	1696	1248	1704	1256	4
100398	1704	1248	1712	1256	4
100399	1712	1248	1720	1256	4
100400	1720	1248	1728	1256	4
100401	1728	1248	1736	1256	4
100402	1736	1248	1744	1256	4
100403	1744	1248	1752	1256	4
100404	1752	1248	1760	1256	4
100405	1760	1248	1768	1256	4
100406	1768	1248	1776	1256	4
100407	1776	1248	1784	1256	4
100408	1784	1248	1792	1256	4
100409	1792	1248	1800	1256	4
100410	1800	1248	1808	1256	4
100411	1808	1248	1816	1256	4
100412	1816	1248	1824	1256	4
100413	1824	1248	1832	1256	4
100414	2008	1248	2016	1256	4
100415	824	1256	832	1264	4
100416	1472	1256	1480	1264	4
100417	2008	1256	2016	1264	4
100418	824	1272	832	1280	4
100419	1472	1272	1480	1280	4
100420	2008	1264	2016	1272	4
100421	800	1272	808	1280	4
100422	808	1272	816	1280	4
100423	816	1264	824	1272	4
100424	824	1280	832	1288	4
100425	1472	1280	1480	1288	4
100426	2008	1272	2016	1280	4
100427	792	1280	800	1288	4
100428	992	1280	1000	1288	4
100429	1000	1280	1008	1288	4
100430	1008	1280	1016	1288	4
100431	1016	1280	1024	1288	4
100432	1440	1280	1448	1288	4
100433	1448	1280	1456	1288	4
100434	1456	1272	1464	1280	4
100435	1464	1288	1472	1296	4
100436	1472	1288	1480	1296	4
100437	2008	1280	2016	1288	4
100438	792	1288	800	1296	4
100439	992	1288	1000	1296	4
100440	1000	1288	1008	1296	4
100441	1008	1280	1016	1288	4
100442	1016	1296	1024	1304	4
100443	1440	1296	1448	1304	4
100444	2008	1288	2016	1296	4
100445	792	1296	800	1304	4
100446	992	1296	1000	1304	4
100447	1000	1296	1008	1304	4
100448	1008	1288	1016	1296	4
100449	1016	-8	1024	0	4
100450	1440	-8	1448	0	4
100451	2008	1296	2016	1304	4
100452	792	1304	800	1312	4
100453	992	1304	1000	1312	4
100454	1000	1304	1008	1312	4
100455	1008	1304	1016	1312	4
100456	1016	1304	1024	1312	4
100457	1440	1304	1448	1312	4
100458	1496	1304	1504	1312	4
100459	1504	1304	1512	1312	4
100460	1512	1304	1520	1312	4
100461	1520	1304	1528	1312	4
100462	1528	1304	1536	1312	4
100463	1536	1304	1544	1312	4
100464	1544	1304	1552	1312	4
100465	1552	1304	1560	1312	4
100466	1560	1304	1568	1312	4
100467	1568	1304	1576	1312	4
100468	1576	1304	1584	1312	4
100469	1584	1304	1592	1312	4
100470	1592	1304	1600	1312	4
100471	1600	1304	1608	1312	4
100472	1608	1304	1616	1312	4
100473	1616	1304	1624	1312	4
100474	1624	1304	1632	1312	4
100475	1632	1304	1640	1312	4
100476	1640	1304	1648	1312	4
100477	1648	1304	1656	1312	4
100478	1656	1304	1664	1312	4
100479	1664	1304	1672	1312	4
100480	1672	1304	1680	1312	4
100481	1680	1304	1688	1312	4
100482	1688	1304	1696	1312	4
100483	1696	1304	1704	1312	4
100484	1704	1304	1712	1312	4
100485	1712	1304	1720	1312	4
100486	1720	1304	1728	1312	4
100487	1728	1304	1736	1312	4
100488	1736	1304	1744	1312	4
100489	1744	1304	1752	1312	4
100490	1752	1304	1760	1312	4
100491	1760	1304	1768	1312	4
100492	1768	1304	1776	1312	4
100493	1776	1304	1784	1312	4
100494	1784	1304	1792	1312	4
100495	1792	1304	1800	1312	4
100496	1800	1304	1808	1312	4
100497	1808	1304	1816	1312	4
100498	1816	1304	1824	1312	4
100499	1824	1304	1832	1312	4
100500	1832	1304	1840	1312	4
100501	1840	1304	1848	1312	4
100502	1848	1304	1856	1312	4
100503	1856	1304	1864	1312	4
100504	1864	1304	1872	1312	4
100505	1872	1304	1880	1312	4
100506	1880	1304	1888	1312	4
100507	1888	1304	1896	1312	4
100508	1896	1304	1904	1312	4
100509	1904	1304	1912	1312	4
100510	1912	1304	1920	1312	4
100511	1920	1304	1928	1312	4
100512	1928	1304	1936	1312	4
100513	1936	1304	1944	1312	4
100514	1944	1304	1952	1312	4
100515	1952	1304	1960	1312	4
100516	1960	1304	1968	1312	4
100517	1968	1304	1976	1312	4
100518	1976	1304	1984	1312	4
100519	1984	1304	1992	1312	4
100520	1992	1304	2000	1312	4
100521	2000	1304	2008	1312	4
100522	2008	1304	2016	1312	4
100523	792	1312	800	1320	4
100524	928	1312	936	1320	4
100525	936	1312	944	1320	4
100526	944	1312	952	1320	4
100527	952	1312	960	1320	4
100528	960	1312	968	1320	4
100529	968	1312	976	1320	4
100530	976	1312	984	1320	4
100531	984	1312	992	1320	4
100532	992	1312	1000	1320	4
100533	1000	1312	1008	1320	4
100534	1008	1312	1016	1320	4
100535	1016	1312	1024	1320	4
100536	1024	1312	1032	1320	4
100537	1032	1312	1040	1320	4
100538	1040	1312	1048	1320	4
100539	1048	1312	1056	1320	4
100540	1056	1312	1064	1320	4
100541	1064	1312	1072	1320	4
100542	1072	1312	1080	1320	4
100543	1080	1312	1088	1320	4
100544	1088	1312	1096	1320	4
100545	1096	1312	1104	1320	4
100546	1104	1312	1112	1320	4
100547	1112	1312	1120	1320	4
100548	1344	1312	1352	1320	4
100549	1352	1312	1360	1320	4
100550	1360	1312	1368	1320	4
100551	1368	1312	1376	1320	4
100552	1376	1312	1384	1320	4
100553	1384	1312	1392	1320	4
100554	1392	1312	1400	1320	4
100555	1400	1312	1408	1320	4
100556	1408	1312	1416	1320	4
100557	1416	1312	1424	1320	4
100558	1424	1312	1432	1320	4
100559	1432	1312	1440	1320	4
100560	1440	1312	1448	1320	4
100561	1496	1312	1504	1320	4
100562	1920	1312	1928	1320	4
100563	2008	1312	2016	1320	4
100564	792	1320	800	1328	4
100565	928	1320	936	1328	4
100566	1112	1320	1120	1328	4
100567	1344	1320	1352	1328	4
100568	1496	1320	1504	1328	4
100569	1920	1320	1928	1328	4
100570	2008	1320	2016	1328	4
100571	792	1328	800	1336	4
100572	928	1328	936	1336	4
100573	1112	1328	1120	1336	4
100574	1344	1328	1352	1336	4
100575	1496	1328	1504	1336	4
100576	1920	1328	1928	1336	4
100577	2008	1328	2016	1336	4
100578	792	1336	800	1344	4
100579	928	1336	936	1344	4
100580	1112	1336	1120	1344	4
100581	1344	1336	1352	1344	4
100582	1464	1336	1472	1344	4
100583	1472	1336	1480	1344	4
100584	1480	1336	1488	1344	4
100585	1488	1336	1496	1344	4
100586	1496	1336	1504	1344	4
100587	1920	1336	1928	1344	4
100588	1928	1336	1936	1344	4
100589	1936	1336	1944	1344	4
100590	1944	1336	1952	1344	4
100591	1952	1336	1960	1344	4
100592	2008	1336	2016	1344	4
100593	792	1344	800	1352	4
100594	928	1344	936	1352	4
100595	1112	1344	1120	1352	4
100596	1184	1344	1192	1352	4
100597	1192	1344	1200	1352	4
100598	1200	1344	1208	1352	4
100599	1208	1344	1216	1352	4
100600	1248	1344	1256	1352	4
100601	1256	1344	1264	1352	4
100602	1264	1344	1272	1352	4
100603	1272	1344	1280	1352	4
100604	1312	1344	1320	1352	4
100605	1320	1344	1328	1352	4
100606	1328	1344	1336	1352	4
100607	1336	1344	1344	1352	4
100608	1344	1344	1352	1352	4
100609	1464	1344	1472	1352	4
100610	1472	1344	1480	1352	4
100611	1480	1344	1488	1352	4
100612	1488	1344	1496	1352	4
100613	1496	1344	1504	1352	4
100614	1952	1344	1960	1352	4
100615	2008	1344	2016	1352	4
100616	792	1352	800	1360	4
100617	928	1352	936	1360	4
100618	1112	1352	1120	1360	4
100619	1184	1352	1192	1360	4
100620	1192	1352	1200	1360	4
100621	1200	1352	1208	1360	4
100622	1208	1352	1216	1360	4
100623	1248	1352	1256	1360	4
100624	1256	1352	1264	1360	4
100625	1264	1352	1272	1360	4
100626	1272	1352	1280	1360	4
100627	1312	1352	1320	1360	4
100628	1464	1352	1472	1360	4
100629	1472	1352	1480	1360	4
100630	1480	1352	1488	1360	4
100631	1488	1352	1496	1360	4
100632	1496	1352	1504	1360	4
100633	1952	1352	1960	1360	4
100634	2008	1352	2016	1360	4
100635	792	1360	800	1368	4
100636	928	1360	936	1368	4
100637	1112	1360	1120	1368	4
100638	1184	1360	1192	1368	4
100639	1192	1360	1200	1368	4
100640	1200	1360	1208	1368	4
100641	1208	1360	1216	1368	4
100642	1248	1360	1256	1368	4
100643	1256	1360	1264	1368	4
100644	1264	1360	1272	1368	4
100645	1272	1360	1280	1368	4
100646	1312	1360	1320	1368	4
100647	1464	1360	1472	1368	4
100648	1472	1360	1480	1368	4
100649	1480	1360	1488	1368	4
100650	1488	1360	1496	1368	4
100651	1496	1360	1504	1368	4
100652	1952	1360	1960	1368	4
100653	2008	1360	2016	1368	4
100654	792	1368	800	1376	4
100655	928	1368	936	1376	4
100656	936	1368	944	1376	4
100657	944	1368	952	1376	4
100658	952	1368	960	1376	4
100659	960	1368	968	1376	4
100660	968	1368	976	1376	4
100661	976	1368	984	1376	4
100662	984	1368	992	1376	4
100663	992	1368	1000	1376	4
100664	1000	1368	1008	1376	4
100665	1008	1368	1016	1376	4
100666	1016	1368	1024	1376	4
100667	1024	1368	1032	1376	4
100668	1032	1368	1040	1376	4
100669	1040	1368	1048	1376	4
100670	1048	1368	1056	1376	4
100671	1056	1368	1064	1376	4
100672	1112	1368	1120	1376	4
100673	1184	1368	1192	1376	4
100674	1192	1368	1200	1376	4
100675	1200	1368	1208	1376	4
100676	1208	1368	1216	1376	4
100677	1248	1368	1256	1376	4
100678	1256	1368	1264	1376	4
100679	1264	1368	1272	1376	4
100680	1272	1368	1280	1376	4
100681	1312	1368	1320	1376	4
100682	1368	1368	1376	1376	4
100683	1376	1368	1384	1376	4
100684	1384	1368	1392	1376	4
100685	1392	1368	1400	1376	4
100686	1400	1368	1408	1376	4
100687	1408	1368	1416	1376	4
100688	1416	1368	1424	1376	4
100689	1424	1368	1432	1376	4
100690	1432	1368	1440	1376	4
100691	1440	1368	1448	1376	4
100692	1448	1368	1456	1376	4
100693	1456	1368	1464	1376	4
100694	1464	1368	1472	1376	4
100695	1472	1368	1480	1376	4
100696	1480	1368	1488	1376	4
100697	1488	1368	1496	1376	4
100698	1496	1368	1504	1376	4
100699	1952	1368	1960	1376	4
100700	1960	1368	1968	1376	4
100701	1968	1368	1976	1376	4
100702	1976	1368	1984	1376	4
100703	1984	1368	1992	1376	4
100704	1992	1368	2000	1376	4
100705	2000	1368	2008	1376	4
100706	2008	1368	2016	1376	4
100707	792	1376	800	1384	4
100708	800	1376	808	1384	4
100709	808	1376	816	1384	4
100710	816	1376	824	1384	4
100711	824	1376	832	1384	4
100712	1056	1376	1064	1384	4
100713	1112	1376	1120	1384	4
100714	1120	1376	1128	1384	4
100715	1128	1376	1136	1384	4
100716	1136	1376	1144	1384	4
100717	1144	1376	1152	1384	4
100718	1152	1376	1160	1384	4
100719	1160	1376	1168	1384	4
100720	1168	1376	1176	1384	4
100721	1176	1376	1184	1384	4
100722	1184	1376	1192	1384	4
100723	1192	1376	1200	1384	4
100724	1200	1376	1208	1384	4
100725	1208	1376	1216	1384	4
100726	1216	1376	1224	1384	4
100727	1224	1376	1232	1384	4
100728	1232	1376	1240	1384	4
100729	1240	1376	1248	1384	4
100730	1248	1376	1256	1384	4
100731	1256	1376	1264	1384	4
100732	1264	1376	1272	1384	4
100733	1272	1376	1280	1384	4
100734	1280	1376	1288	1384	4
100735	1288	1376	1296	1384	4
100736	1296	1376	1304	1384	4
100737	1304	1376	1312	1384	4
100738	1312	1376	1320	1384	4
100739	1368	1376	1376	1384	4
100740	1584	1376	1592	1384	4
100741	1592	1376	1600	1384	4
100742	1600	1376	1608	1384	4
100743	1608	1376	1616	1384	4
100744	1984	1376	1992	1384	4
100745	1992	1376	2000	1384	4
100746	2000	1376	2008	1384	4
100747	2008	1376	2016	1384	4
100748	824	1384	832	1392	4
100749	1056	1384	1064	1392	4
100750	1368	1384	1376	1392	4
100751	1584	1384	1592	1392	4
100752	1592	1384	1600	1392	4
100753	1600	1384	1608	1392	4
100754	1608	1384	1616	1392	4
100755	1984	1384	1992	1392	4
100756	1992	1384	2000	1392	4
100757	2000	1384	2008	1392	4
100758	2008	1384	2016	1392	4
100759	824	1392	832	1400	4
100760	1056	1392	1064	1400	4
100761	1368	1392	1376	1400	4
100762	1584	1392	1592	1400	4
